source_method_name,source_method_type,meas_num_id,meas_id,n_blocks
Metler Toledo SevenEasy conductivity meter,custom,GLOBmeas_954,metler_toledo_seveneasy_conductivity_meter,2
Metler-Toledo Sevenmulti conductimeter,custom,GLOBmeas_2044,metler_toledo_sevenmulti_conductimeter,1
"Metrohm model 712, Switzerland",custom,GLOBmeas_1609,metrohm_model_712_switzerland,2
Mettler Toledo inLab 710,custom,GLOBmeas_840,mettler_toledo_inlab_710,6
Micro DSCII,custom,GLOBmeas_955,micro_dscii,5
Micro-bomb calorimetry,standard,GLOBmeas_74,micro_bomb_calorimetry,46
Microcalorimeter,custom,GLOBmeas_525,microcalorimeter,6
Microcalorimetry,custom,GLOBmeas_492,microcalorimetry,4
Microprocessor based CO2 analyzer,custom,GLOBmeas_2045,microprocessor_based_co2_analyzer,1
Minimum Deviation,custom,GLOBmeas_625,minimum_deviation,5
Minimum Deviation technique,custom,GLOBmeas_551,minimum_deviation_technique,1
Minimum deviation,custom,GLOBmeas_625,minimum_deviation,4
Minimum deviation angle method,custom,GLOBmeas_453,minimum_deviation_angle_method,5
Minimum deviation angle technique,custom,GLOBmeas_626,minimum_deviation_angle_technique,2
Minimum deviation technique,custom,GLOBmeas_551,minimum_deviation_technique,10
Minimum deviations angle,custom,GLOBmeas_552,minimum_deviations_angle,7
Minumum deviations angle,custom,GLOBmeas_1612,minumum_deviations_angle,2
Model 911 Dew-All Digital Humidity Analyzer with two vapor saturators in parallel,custom,GLOBmeas_2047,model_911_dew_all_digital_humidity_analyzer_with_two_vapor_saturators_in_parallel,1
Model Smoothing,custom,GLOBmeas_1613,model_smoothing,2
Modified Transient Plane Source method,custom,GLOBmeas_475,modified_transient_plane_source_method,1
Modified transient plane source method,custom,GLOBmeas_475,modified_transient_plane_source_method,13
Mohr method,custom,GLOBmeas_956,mohr_method,5
Moving piston method,standard,GLOBmeas_69,moving_piston_method,55
Multiple path-length method,standard,GLOBmeas_128,multiple_path_length_method,1
NHOTW,custom,GLOBmeas_2057,nhotw,1
NMR,custom,GLOBmeas_188,nmr,128
NMR (proton),custom,GLOBmeas_684,nmr_proton,8
NMR + Karl Fischer titration,custom,GLOBmeas_842,nmr_karl_fischer_titration,6
NMR Proton Spectroscopy,custom,GLOBmeas_1338,nmr_proton_spectroscopy,1
NMR Spectrometry,custom,GLOBmeas_62,nmr_spectrometry,12
NMR and titration,custom,GLOBmeas_960,nmr_and_titration,5
NMR proton spectroscopy,custom,GLOBmeas_1338,nmr_proton_spectroscopy,2
NMR spectrometry,custom,GLOBmeas_62,nmr_spectrometry,15
NMR spectrometry,standard,GLOBmeas_62,nmr_spectrometry,48
NMR spectroscopy,custom,GLOBmeas_843,nmr_spectroscopy,6
NMR spin-echo technique,standard,GLOBmeas_82,nmr_spin_echo_technique,30
Neutron diffraction,custom,GLOBmeas_2056,neutron_diffraction,1
Newport model 1825-C,custom,GLOBmeas_959,newport_model_1825_c,5
No Description,custom,GLOBmeas_2058,no_description,1
Non-isothermal TG,custom,GLOBmeas_1339,non_isothermal_tg,3
Non-volatility assumption,custom,GLOBmeas_1617,non_volatility_assumption,2
None described,custom,GLOBmeas_685,none_described,8
None given,custom,GLOBmeas_686,none_given,7
Nonisothermal thermogravimetry,custom,GLOBmeas_1341,nonisothermal_thermogravimetry,3
Not reported.,custom,GLOBmeas_1342,not_reported,3
Not specified calorimeter,custom,GLOBmeas_2059,not_specified_calorimeter,1
Novasina AW-Center water activity meter,custom,GLOBmeas_1618,novasina_aw_center_water_activity_meter,1
Novasina AW-center water activity meter,custom,GLOBmeas_1618,novasina_aw_center_water_activity_meter,1
Novasina hygrometer Labmaster-aw,custom,GLOBmeas_844,novasina_hygrometer_labmaster_aw,6
Null diaphragm,custom,GLOBmeas_2060,null_diaphragm,1
Numerical integration with Cp at 1 atm and U at elevated pressures,custom,GLOBmeas_2061,numerical_integration_with_cp_at_1_atm_and_u_at_elevated_pressures,1
OH-301,custom,GLOBmeas_687,oh_301,8
OH-301 Stainless Steel Cell,custom,GLOBmeas_2064,oh_301_stainless_steel_cell,1
OH-301 cell,custom,GLOBmeas_1120,oh_301_cell,4
OPENCP:UFactor:4,custom,GLOBmeas_2067,opencp_ufactor_4,1
OPTIME 1.0 from OPTEL,custom,GLOBmeas_1343,optime_1_0_from_optel,3
OSDISK:UFactor:0.2,custom,GLOBmeas_1621,osdisk_ufactor_0_2,2
OSDISK:UFactor:0.25,custom,GLOBmeas_2072,osdisk_ufactor_0_25,1
OSDISK:UFactor:0.5,custom,GLOBmeas_1622,osdisk_ufactor_0_5,2
OTHER,custom,GLOBmeas_137,other,1464
OTHER: determination of a dew point for vapor over solution:sMethod:EP,custom,GLOBmeas_2073,other_determination_of_a_dew_point_for_vapor_over_solution_smethod_ep,1
OTHER: mass to volumesMethod,custom,GLOBmeas_2076,other_mass_to_volumesmethod,1
OTHER: mass to volumesMethod:from the ratio mass/volume of a pelletFP,custom,GLOBmeas_2077,other_mass_to_volumesmethod_from_the_ratio_mass_volume_of_a_pelletfp,1
OTHER: sMethod:electrochemical cell potential,custom,GLOBmeas_2086,other_smethod_electrochemical_cell_potential,1
OTHER:::::sMethod:Thermal Analysis,custom,GLOBmeas_1127,other_smethod_thermal_analysis,2
OTHER::::sMethod:Thermal Analysis,custom,GLOBmeas_1127,other_smethod_thermal_analysis,2
OTHER:::sMethod:Visual inspection,custom,GLOBmeas_2097,other_smethod_visual_inspection,1
OTHER:::sMethod:static Cailletet method,custom,GLOBmeas_1632,other_smethod_static_cailletet_method,1
OTHER:::sMethod:synthetic method,custom,GLOBmeas_2091,other_smethod_synthetic_method,1
OTHER::UFactor:0.25:sMethod:Wilhelmy plate method,custom,GLOBmeas_1637,other_ufactor_0_25_smethod_wilhelmy_plate_method,1
OTHER::UFactor:2:sMethod:interferometer Belen model UI-751,custom,GLOBmeas_629,other_ufactor_2_smethod_interferometer_belen_model_ui_751,4
OTHER::UFactor:4:sMethod:ultrasonic time intervalometer,custom,GLOBmeas_854,other_ufactor_4_smethod_ultrasonic_time_intervalometer,3
OTHER::sMethod:Anton Paar DSA-5000,custom,GLOBmeas_1347,other_smethod_anton_paar_dsa_5000,3
OTHER::sMethod:Anton Paar Stabinger viscometer,custom,GLOBmeas_847,other_smethod_anton_paar_stabinger_viscometer,6
OTHER::sMethod:Automatic viscometer,custom,GLOBmeas_2080,other_smethod_automatic_viscometer,1
OTHER::sMethod:Beer's Law,custom,GLOBmeas_553,other_smethod_beer_s_law,11
"OTHER::sMethod:Bridge type OH-301 made in Radelcis, Hungary",custom,GLOBmeas_1348,other_smethod_bridge_type_oh_301_made_in_radelcis_hungary,3
OTHER::sMethod:Cloud point method,custom,GLOBmeas_1349,other_smethod_cloud_point_method,3
OTHER::sMethod:Conductivity Bridge With Dip Cell,custom,GLOBmeas_1350,other_smethod_conductivity_bridge_with_dip_cell,2
OTHER::sMethod:Conductivity Bridge with Dip Cell,custom,GLOBmeas_1350,other_smethod_conductivity_bridge_with_dip_cell,1
OTHER::sMethod:Conductivity measurements,custom,GLOBmeas_2081,other_smethod_conductivity_measurements,1
OTHER::sMethod:Crison GLP 31+ conductivimeter,custom,GLOBmeas_1122,other_smethod_crison_glp_31_conductivimeter,4
OTHER::sMethod:CyberScan CON500 conductivity meter,custom,GLOBmeas_1625,other_smethod_cyberscan_con500_conductivity_meter,2
OTHER::sMethod:DDS-307 conductivity meter,custom,GLOBmeas_2082,other_smethod_dds_307_conductivity_meter,1
OTHER::sMethod:DSC,custom,GLOBmeas_554,other_smethod_dsc,11
OTHER::sMethod:Derived from relative static permittivity measurements of the liquid and solid states,custom,GLOBmeas_1626,other_smethod_derived_from_relative_static_permittivity_measurements_of_the_liquid_and_solid_states,2
OTHER::sMethod:Digital Conductivity Meter,custom,GLOBmeas_2083,other_smethod_digital_conductivity_meter,1
OTHER::sMethod:Dip Cell,custom,GLOBmeas_2084,other_smethod_dip_cell,1
OTHER::sMethod:Gas pipette,custom,GLOBmeas_1627,other_smethod_gas_pipette,2
OTHER::sMethod:Gravimetric,custom,GLOBmeas_1628,other_smethod_gravimetric,2
OTHER::sMethod:Gravimetric method,custom,GLOBmeas_477,other_smethod_gravimetric_method,6
OTHER::sMethod:Isopiestic method,custom,GLOBmeas_1124,other_smethod_isopiestic_method,4
OTHER::sMethod:Knudsen,custom,GLOBmeas_689,other_smethod_knudsen,8
OTHER::sMethod:MP522 conductivity instrument,custom,GLOBmeas_1125,other_smethod_mp522_conductivity_instrument,4
"OTHER::sMethod:Qcond 2400 VWR international; cell constant, 1.05",custom,GLOBmeas_1631,other_smethod_qcond_2400_vwr_international_cell_constant_1_05,2
OTHER::sMethod:Spectral colorimeter analysis,custom,GLOBmeas_1352,other_smethod_spectral_colorimeter_analysis,3
OTHER::sMethod:Systronics conductivity meter (Type 306),custom,GLOBmeas_745,other_smethod_systronics_conductivity_meter_type_306,7
OTHER::sMethod:Taylor dispersion,custom,GLOBmeas_436,other_smethod_taylor_dispersion,16
OTHER::sMethod:UNKNOWN,custom,GLOBmeas_1633,other_smethod_unknown,2
OTHER::sMethod:UV absorbance,custom,GLOBmeas_2093,other_smethod_uv_absorbance,1
OTHER::sMethod:UV spectrophotometry,custom,GLOBmeas_2094,other_smethod_uv_spectrophotometry,1
OTHER::sMethod:UV-Vis,custom,GLOBmeas_2095,other_smethod_uv_vis,1
OTHER::sMethod:UV-Vis spectrophotometer,custom,GLOBmeas_964,other_smethod_uv_vis_spectrophotometer,5
OTHER::sMethod:UV-vis spectrophotometry,custom,GLOBmeas_1634,other_smethod_uv_vis_spectrophotometry,2
OTHER::sMethod:Vibrating Tube,custom,GLOBmeas_1635,other_smethod_vibrating_tube,2
OTHER::sMethod:Vibrating Tube Densimeter,custom,GLOBmeas_851,other_smethod_vibrating_tube_densimeter,6
OTHER::sMethod:Visual,custom,GLOBmeas_2096,other_smethod_visual,1
OTHER::sMethod:Visual Observation,custom,GLOBmeas_1636,other_smethod_visual_observation,1
"OTHER::sMethod:Visual inspection, average of SLE observations",custom,GLOBmeas_2098,other_smethod_visual_inspection_average_of_sle_observations,1
OTHER::sMethod:Westphal Balance,custom,GLOBmeas_2099,other_smethod_westphal_balance,1
OTHER::sMethod:Wilhelmy Plate method,custom,GLOBmeas_746,other_smethod_wilhelmy_plate_method,1
OTHER::sMethod:Wilhelmy plate method,custom,GLOBmeas_746,other_smethod_wilhelmy_plate_method,6
OTHER::sMethod:acoustic time of flight gauge,custom,GLOBmeas_2079,other_smethod_acoustic_time_of_flight_gauge,1
OTHER::sMethod:capacitive measurement method,custom,GLOBmeas_848,other_smethod_capacitive_measurement_method,6
OTHER::sMethod:coriolis meter,custom,GLOBmeas_1623,other_smethod_coriolis_meter,2
OTHER::sMethod:crystallized binary mixture and third component added until equil. point of solid phase disappearance,custom,GLOBmeas_1624,other_smethod_crystallized_binary_mixture_and_third_component_added_until_equil_point_of_solid_phase_disappearance,2
OTHER::sMethod:dielectrometer,custom,GLOBmeas_849,other_smethod_dielectrometer,6
OTHER::sMethod:dip type immersion conductance cell,custom,GLOBmeas_2085,other_smethod_dip_type_immersion_conductance_cell,1
OTHER::sMethod:gravimetric analysis,custom,GLOBmeas_2087,other_smethod_gravimetric_analysis,1
OTHER::sMethod:gravimetric method,custom,GLOBmeas_477,other_smethod_gravimetric_method,8
OTHER::sMethod:gravimetry,custom,GLOBmeas_1123,other_smethod_gravimetry,4
OTHER::sMethod:heating/cooling curves,custom,GLOBmeas_2088,other_smethod_heating_cooling_curves,1
OTHER::sMethod:impedance/gain phase analyzer,custom,GLOBmeas_1629,other_smethod_impedance_gain_phase_analyzer,2
OTHER::sMethod:isoperibol,custom,GLOBmeas_1630,other_smethod_isoperibol,2
OTHER::sMethod:laser monitoring,custom,GLOBmeas_2089,other_smethod_laser_monitoring,1
OTHER::sMethod:phase diagram analysis,custom,GLOBmeas_1126,other_smethod_phase_diagram_analysis,4
OTHER::sMethod:quasi-ebulliometric,custom,GLOBmeas_2090,other_smethod_quasi_ebulliometric,1
OTHER::sMethod:refractive and density measurements,custom,GLOBmeas_1351,other_smethod_refractive_and_density_measurements,3
OTHER::sMethod:spectroscopy,custom,GLOBmeas_850,other_smethod_spectroscopy,6
OTHER::sMethod:static Cailletet method,custom,GLOBmeas_1632,other_smethod_static_cailletet_method,1
OTHER::sMethod:titration,custom,GLOBmeas_2092,other_smethod_titration,1
OTHER::sMethod:ultra sonice interferometer,custom,GLOBmeas_963,other_smethod_ultra_sonice_interferometer,5
OTHER::sMethod:visual observation,custom,GLOBmeas_1636,other_smethod_visual_observation,1
OTHER:Method:OTHER,custom,GLOBmeas_962,other_method_other,5
OTHER:Method:OTHER:sMethod:Solution calorimetry,custom,GLOBmeas_628,other_method_other_smethod_solution_calorimetry,9
OTHER:Method:OTHERsMethod:Solution calorimetry and combination with literature data,custom,GLOBmeas_2078,other_method_othersmethod_solution_calorimetry_and_combination_with_literature_data,1
OTHER:UFactor:0.25:sMethod:Wilhelmy plate method,custom,GLOBmeas_1637,other_ufactor_0_25_smethod_wilhelmy_plate_method,1
OTHER:UFactor:0.5:sMethod:Ampoule calorimetery,custom,GLOBmeas_2102,other_ufactor_0_5_smethod_ampoule_calorimetery,1
OTHER:UFactor:12:sMethod:Brookfield Digital Viscometer,custom,GLOBmeas_2103,other_ufactor_12_smethod_brookfield_digital_viscometer,1
OTHER:UFactor:12:sMethod:gravimetric,custom,GLOBmeas_1638,other_ufactor_12_smethod_gravimetric,2
OTHER:UFactor:16:sMethod:synthetic method,custom,GLOBmeas_1639,other_ufactor_16_smethod_synthetic_method,2
OTHER:UFactor:2:sMethod:Solution calorimetry,custom,GLOBmeas_1640,other_ufactor_2_smethod_solution_calorimetry,2
OTHER:UFactor:2:sMethod:Torsion effusion method,custom,GLOBmeas_1353,other_ufactor_2_smethod_torsion_effusion_method,3
OTHER:UFactor:2:sMethod:UV Spectrum,custom,GLOBmeas_1354,other_ufactor_2_smethod_uv_spectrum,3
OTHER:UFactor:2:sMethod:flow mixing unit adapted to a Setaram BT 2.15D heat conduction differential calorimeter,custom,GLOBmeas_2104,other_ufactor_2_smethod_flow_mixing_unit_adapted_to_a_setaram_bt_2_15d_heat_conduction_differential_calorimeter,1
OTHER:UFactor:2:sMethod:interferometer Belen model UI-751,custom,GLOBmeas_629,other_ufactor_2_smethod_interferometer_belen_model_ui_751,5
OTHER:UFactor:2:sMethod:mixing flow unit adapted to a Setaram BT 2.15D heat conduction differential calorimeter,custom,GLOBmeas_2105,other_ufactor_2_smethod_mixing_flow_unit_adapted_to_a_setaram_bt_2_15d_heat_conduction_differential_calorimeter,1
OTHER:UFactor:2:sMethod:pressure decay,custom,GLOBmeas_2106,other_ufactor_2_smethod_pressure_decay,1
OTHER:UFactor:4:sMethod:Infrared thermography,custom,GLOBmeas_852,other_ufactor_4_smethod_infrared_thermography,6
"OTHER:UFactor:4:sMethod:Semi-microebulliometer as described in J. Chem. Eng. Data 2001, 46, 147-150",custom,GLOBmeas_853,other_ufactor_4_smethod_semi_microebulliometer_as_described_in_j_chem_eng_data_2001_46_147_150,6
OTHER:UFactor:4:sMethod:Water mass boiled off,custom,GLOBmeas_1641,other_ufactor_4_smethod_water_mass_boiled_off,2
OTHER:UFactor:4:sMethod:rheometer,custom,GLOBmeas_2107,other_ufactor_4_smethod_rheometer,1
OTHER:UFactor:4:sMethod:ultrasonic time intervalometer,custom,GLOBmeas_854,other_ufactor_4_smethod_ultrasonic_time_intervalometer,3
OTHER:UFactor:6:sMethod:Brookfield Digital Viscometer,custom,GLOBmeas_1642,other_ufactor_6_smethod_brookfield_digital_viscometer,2
OTHER:UFactor:8:sMethod:Fisher boiling point apparatus,custom,GLOBmeas_2108,other_ufactor_8_smethod_fisher_boiling_point_apparatus,1
OTHER:UFactor:8:sMethod:Water mass boiled off,custom,GLOBmeas_1643,other_ufactor_8_smethod_water_mass_boiled_off,2
OTHER:dPV:30%,custom,GLOBmeas_688,other_dpv_30,8
OTHER:dPV:35%,custom,GLOBmeas_2074,other_dpv_35,1
OTHER:dPV:40%,custom,GLOBmeas_2075,other_dpv_40,1
OTHER:ssMethod:gravimetric,custom,GLOBmeas_2100,other_ssmethod_gravimetric,1
OTHER:ssMethod:visual,custom,GLOBmeas_2101,other_ssmethod_visual,1
OTHER:sssMethod:visual,custom,GLOBmeas_555,other_sssmethod_visual,11
OTHPVT:UFactor:16,custom,GLOBmeas_965,othpvt_ufactor_16,5
OTHPVT:UFactor:2,custom,GLOBmeas_2109,othpvt_ufactor_2,1
Obtained by fitting data,custom,GLOBmeas_2062,obtained_by_fitting_data,1
Omega ITC microcalorimeter,custom,GLOBmeas_2065,omega_itc_microcalorimeter,1
"Once cloud point was found, solubility was calculated using the known amount of solid loaded into vessel along with the amount of CO2 present.",custom,GLOBmeas_2066,once_cloud_point_was_found_solubility_was_calculated_using_the_known_amount_of_solid_loaded_into_vessel_along_with_the_amount_of_co2_present,1
One component added until temperature minimum was detected for melting,custom,GLOBmeas_584,one_component_added_until_temperature_minimum_was_detected_for_melting,10
Open capillary,standard,GLOBmeas_83,open_capillary,30
Open tubular Wall-Coated Column Chromatography,custom,GLOBmeas_435,open_tubular_wall_coated_column_chromatography,7
Optel OPTIME 1.0; Poland,custom,GLOBmeas_845,optel_optime_1_0_poland,6
Optical Method,custom,GLOBmeas_96,optical_method,4
Optical interferometry,standard,GLOBmeas_98,optical_interferometry,11
Optical method,standard,GLOBmeas_96,optical_method,8
Orion model 170 conductimeter,custom,GLOBmeas_1344,orion_model_170_conductimeter,3
Orion model 170 conductivity-meter,custom,GLOBmeas_2068,orion_model_170_conductivity_meter,1
Oscillating Cup,custom,GLOBmeas_2069,oscillating_cup,1
Oscillating crucible method,custom,GLOBmeas_1121,oscillating_crucible_method,4
Oscillating disk viscometry,standard,GLOBmeas_75,oscillating_disk_viscometry,43
Oscillating piston [Cambridge Applied Systems Model],custom,GLOBmeas_1619,oscillating_piston_cambridge_applied_systems_model,2
Oscillating piston viscometer,custom,GLOBmeas_1620,oscillating_piston_viscometer,2
Oscillating rod viscometry,custom,GLOBmeas_1345,oscillating_rod_viscometry,3
Oscillating viscometer,standard,GLOBmeas_129,oscillating_viscometer,1
Osmomat K-7000,custom,GLOBmeas_354,osmomat_k_7000,24
Osmometer,custom,GLOBmeas_1346,osmometer,1
Other PVT measurement,standard,GLOBmeas_56,other_pvt_measurement,93
Othmer still,custom,GLOBmeas_1355,othmer_still,2
P change on absorption,custom,GLOBmeas_1356,p_change_on_absorption,3
P-V curve break,custom,GLOBmeas_2110,p_v_curve_break,1
PFG NMR Spectroscopy,custom,GLOBmeas_748,pfg_nmr_spectroscopy,7
PHASDIA:,custom,GLOBmeas_238,phasdia,45
PHASDIA::,custom,GLOBmeas_238,phasdia,9
PHASDIA:::,custom,GLOBmeas_238,phasdia,1
PHASDIA:UFactor:2,custom,GLOBmeas_1129,phasdia_ufactor_2,4
PHEQ:UFactor:16,custom,GLOBmeas_2117,pheq_ufactor_16,1
PICO digital conductivity meter,custom,GLOBmeas_2119,pico_digital_conductivity_meter,1
PIESOM,custom,GLOBmeas_1647,piesom,2
PIEZOM:UFactor:12,custom,GLOBmeas_2120,piezom_ufactor_12,1
PIEZOM:UFactor:2,custom,GLOBmeas_2121,piezom_ufactor_2,1
PIEZOM:UFactor:8,custom,GLOBmeas_2122,piezom_ufactor_8,1
PNA-N5227A Microwave Network Analyzer,custom,GLOBmeas_493,pna_n5227a_microwave_network_analyzer,13
POWC:UFactor:4,custom,GLOBmeas_1655,powc_ufactor_4,2
POWC:UFactor:8,custom,GLOBmeas_1656,powc_ufactor_8,2
PPCAP:,custom,GLOBmeas_857,ppcap,6
PPMS instrument (Quantum Design),custom,GLOBmeas_1132,ppms_instrument_quantum_design,4
PPMS instrument (hybrid adiabatic relaxation),custom,GLOBmeas_2128,ppms_instrument_hybrid_adiabatic_relaxation,1
PPMS-Quantum Design,custom,GLOBmeas_1133,ppms_quantum_design,4
PULSEH::UFactor:2,custom,GLOBmeas_239,pulseh_ufactor_2,11
PULSEH::UFactor:3,custom,GLOBmeas_970,pulseh_ufactor_3,2
PULSEH::UFactor:4,custom,GLOBmeas_277,pulseh_ufactor_4,5
PULSEH:UFactor:0.5,custom,GLOBmeas_556,pulseh_ufactor_0_5,11
PULSEH:UFactor:12,custom,GLOBmeas_1136,pulseh_ufactor_12,4
PULSEH:UFactor:2,custom,GLOBmeas_239,pulseh_ufactor_2,44
PULSEH:UFactor:3,custom,GLOBmeas_970,pulseh_ufactor_3,3
PULSEH:UFactor:4,custom,GLOBmeas_277,pulseh_ufactor_4,35
PULSEH:UFactor:8,custom,GLOBmeas_2141,pulseh_ufactor_8,1
PVT analysis,custom,GLOBmeas_1137,pvt_analysis,4
PVT measurement,custom,GLOBmeas_2142,pvt_measurement,1
PVT:FP,custom,GLOBmeas_1138,pvt_fp,4
PX:UFactor:2,custom,GLOBmeas_2143,px_ufactor_2,1
PX:UFactor:3,custom,GLOBmeas_2144,px_ufactor_3,1
PYCNOM::UFactor:12,custom,GLOBmeas_437,pycnom_ufactor_12,5
PYCNOM::UFactor:16,custom,GLOBmeas_212,pycnom_ufactor_16,23
